"date" "interval" "steps" "wday"
"4461" "2012-10-08" "605" 49 "weekday"
"4462" "2012-10-09" "605" 0 "weekday"
"4463" "2012-10-10" "605" 7 "weekday"
"4464" "2012-10-11" "605" 10 "weekday"
"4465" "2012-10-12" "605" 10 "weekday"
"4466" "2012-10-13" "605" 0 "weekend"
"4467" "2012-10-14" "605" 0 "weekend"
"4468" "2012-10-15" "605" 0 "weekday"
"4469" "2012-10-16" "605" 17 "weekday"
"4470" "2012-10-17" "605" 0 "weekday"
"4471" "2012-10-18" "605" 0 "weekday"
"4472" "2012-10-19" "605" 0 "weekday"
"4473" "2012-10-20" "605" 0 "weekend"
"4474" "2012-10-21" "605" 0 "weekend"
"4475" "2012-10-22" "605" 0 "weekday"
"4476" "2012-10-23" "605" 0 "weekday"
"4477" "2012-10-24" "605" 0 "weekday"
"4478" "2012-10-25" "605" 0 "weekday"
"4479" "2012-10-26" "605" 23 "weekday"
"4480" "2012-10-27" "605" 0 "weekend"
"4481" "2012-10-28" "605" 0 "weekend"
"4482" "2012-10-29" "605" 0 "weekday"
"4483" "2012-10-30" "605" 0 "weekday"
"4484" "2012-10-31" "605" 0 "weekday"
"4485" "2012-11-01" "605" 49 "weekday"
"4486" "2012-11-02" "605" 0 "weekday"
"4487" "2012-11-03" "605" 0 "weekend"
"4488" "2012-11-04" "605" 49 "weekend"
"4489" "2012-11-05" "605" 0 "weekday"
"4490" "2012-11-06" "605" 0 "weekday"
"4491" "2012-11-07" "605" 0 "weekday"
"4492" "2012-11-08" "605" 0 "weekday"
"4493" "2012-11-09" "605" 49 "weekday"
"4494" "2012-11-10" "605" 49 "weekend"
"4495" "2012-11-11" "605" 0 "weekend"
"4496" "2012-11-12" "605" 0 "weekday"
"4497" "2012-11-13" "605" 0 "weekday"
"4498" "2012-11-14" "605" 49 "weekday"
"4499" "2012-11-15" "605" 0 "weekday"
"4500" "2012-11-16" "605" 0 "weekday"
"4501" "2012-11-17" "605" 0 "weekend"
"4502" "2012-11-18" "605" 0 "weekend"
"4503" "2012-11-19" "605" 0 "weekday"
"4504" "2012-11-20" "605" 0 "weekday"
"4505" "2012-11-21" "605" 0 "weekday"
"4506" "2012-11-22" "605" 0 "weekday"
"4507" "2012-11-23" "605" 0 "weekday"
"4508" "2012-11-24" "605" 0 "weekend"
"4509" "2012-11-25" "605" 0 "weekend"
"4510" "2012-11-26" "605" 613 "weekday"
"4511" "2012-11-27" "605" 767 "weekday"
"4512" "2012-11-28" "605" 731 "weekday"
"4513" "2012-11-29" "605" 0 "weekday"
"4514" "2012-11-30" "605" 49 "weekday"
"4515" "2012-10-01" "610" 54 "weekday"
"4516" "2012-10-02" "610" 0 "weekday"
"4517" "2012-10-03" "610" 519 "weekday"
"4518" "2012-10-04" "610" 20 "weekday"
"4519" "2012-10-05" "610" 0 "weekday"
"4520" "2012-10-06" "610" 0 "weekend"
"4521" "2012-10-07" "610" 0 "weekend"
"4522" "2012-10-08" "610" 54 "weekday"
"4523" "2012-10-09" "610" 0 "weekday"
"4524" "2012-10-10" "610" 9 "weekday"
"4525" "2012-10-11" "610" 40 "weekday"
"4526" "2012-10-12" "610" 19 "weekday"
"4527" "2012-10-13" "610" 0 "weekend"
"4528" "2012-10-14" "610" 0 "weekend"
"4529" "2012-10-15" "610" 0 "weekday"
"4530" "2012-10-16" "610" 0 "weekday"
"4531" "2012-10-17" "610" 0 "weekday"
"4532" "2012-10-18" "610" 0 "weekday"
"4533" "2012-10-19" "610" 20 "weekday"
"4534" "2012-10-20" "610" 0 "weekend"
"4535" "2012-10-21" "610" 19 "weekend"
"4536" "2012-10-22" "610" 0 "weekday"
"4537" "2012-10-23" "610" 0 "weekday"
"4538" "2012-10-24" "610" 0 "weekday"
"4539" "2012-10-25" "610" 0 "weekday"
"4540" "2012-10-26" "610" 69 "weekday"
"4541" "2012-10-27" "610" 0 "weekend"
"4542" "2012-10-28" "610" 0 "weekend"
"4543" "2012-10-29" "610" 0 "weekday"
"4544" "2012-10-30" "610" 6 "weekday"
"4545" "2012-10-31" "610" 0 "weekday"
"4546" "2012-11-01" "610" 54 "weekday"
"4547" "2012-11-02" "610" 0 "weekday"
"4548" "2012-11-03" "610" 0 "weekend"
"4549" "2012-11-04" "610" 54 "weekend"
"4550" "2012-11-05" "610" 0 "weekday"
"4551" "2012-11-06" "610" 0 "weekday"
"4552" "2012-11-07" "610" 15 "weekday"
"4553" "2012-11-08" "610" 0 "weekday"
"4554" "2012-11-09" "610" 54 "weekday"
"4555" "2012-11-10" "610" 54 "weekend"
"4556" "2012-11-11" "610" 0 "weekend"
"4557" "2012-11-12" "610" 0 "weekday"
"4558" "2012-11-13" "610" 0 "weekday"
"4559" "2012-11-14" "610" 54 "weekday"
"4560" "2012-11-15" "610" 0 "weekday"
"4561" "2012-11-16" "610" 0 "weekday"
"4562" "2012-11-17" "610" 0 "weekend"
"4563" "2012-11-18" "610" 0 "weekend"
"4564" "2012-11-19" "610" 0 "weekday"
"4565" "2012-11-20" "610" 0 "weekday"
"4566" "2012-11-21" "610" 0 "weekday"
"4567" "2012-11-22" "610" 0 "weekday"
"4568" "2012-11-23" "610" 0 "weekday"
"4569" "2012-11-24" "610" 0 "weekend"
"4570" "2012-11-25" "610" 0 "weekend"
"4571" "2012-11-26" "610" 611 "weekday"
"4572" "2012-11-27" "610" 770 "weekday"
"4573" "2012-11-28" "610" 733 "weekday"
"4574" "2012-11-29" "610" 0 "weekday"
"4575" "2012-11-30" "610" 54 "weekday"
"4576" "2012-10-01" "615" 63 "weekday"
"4577" "2012-10-02" "615" 0 "weekday"
"4578" "2012-10-03" "615" 529 "weekday"
"4579" "2012-10-04" "615" 40 "weekday"
"4580" "2012-10-05" "615" 28 "weekday"
"4581" "2012-10-06" "615" 36 "weekend"
"4582" "2012-10-07" "615" 34 "weekend"
"4583" "2012-10-08" "615" 63 "weekday"
"4584" "2012-10-09" "615" 8 "weekday"
"4585" "2012-10-10" "615" 36 "weekday"
"4586" "2012-10-11" "615" 0 "weekday"
"4587" "2012-10-12" "615" 111 "weekday"
"4588" "2012-10-13" "615" 55 "weekend"
"4589" "2012-10-14" "615" 0 "weekend"
"4590" "2012-10-15" "615" 0 "weekday"
"4591" "2012-10-16" "615" 0 "weekday"
"4592" "2012-10-17" "615" 8 "weekday"
"4593" "2012-10-18" "615" 20 "weekday"
"4594" "2012-10-19" "615" 0 "weekday"
"4595" "2012-10-20" "615" 73 "weekend"
"4596" "2012-10-21" "615" 74 "weekend"
"4597" "2012-10-22" "615" 32 "weekday"
"4598" "2012-10-23" "615" 0 "weekday"
"4599" "2012-10-24" "615" 0 "weekday"
"4600" "2012-10-25" "615" 0 "weekday"
"4601" "2012-10-26" "615" 30 "weekday"
"4602" "2012-10-27" "615" 0 "weekend"
"4603" "2012-10-28" "615" 0 "weekend"
"4604" "2012-10-29" "615" 0 "weekday"
"4605" "2012-10-30" "615" 41 "weekday"
"4606" "2012-10-31" "615" 0 "weekday"
"4607" "2012-11-01" "615" 63 "weekday"
"4608" "2012-11-02" "615" 0 "weekday"
"4609" "2012-11-03" "615" 0 "weekend"
"4610" "2012-11-04" "615" 63 "weekend"
"4611" "2012-11-05" "615" 0 "weekday"
"4612" "2012-11-06" "615" 0 "weekday"
"4613" "2012-11-07" "615" 44 "weekday"
"4614" "2012-11-08" "615" 0 "weekday"
"4615" "2012-11-09" "615" 63 "weekday"
"4616" "2012-11-10" "615" 63 "weekend"
"4617" "2012-11-11" "615" 0 "weekend"
"4618" "2012-11-12" "615" 0 "weekday"
"4619" "2012-11-13" "615" 0 "weekday"
"4620" "2012-11-14" "615" 63 "weekday"
"4621" "2012-11-15" "615" 0 "weekday"
"4622" "2012-11-16" "615" 0 "weekday"
"4623" "2012-11-17" "615" 0 "weekend"
"4624" "2012-11-18" "615" 0 "weekend"
"4625" "2012-11-19" "615" 0 "weekday"
"4626" "2012-11-20" "615" 0 "weekday"
"4627" "2012-11-21" "615" 0 "weekday"
"4628" "2012-11-22" "615" 0 "weekday"
"4629" "2012-11-23" "615" 0 "weekday"
"4630" "2012-11-24" "615" 0 "weekend"
"4631" "2012-11-25" "615" 0 "weekend"
"4632" "2012-11-26" "615" 637 "weekday"
"4633" "2012-11-27" "615" 806 "weekday"
"4634" "2012-11-28" "615" 721 "weekday"
"4635" "2012-11-29" "615" 0 "weekday"
"4636" "2012-11-30" "615" 63 "weekday"
"4637" "2012-10-01" "620" 50 "weekday"
"4638" "2012-10-02" "620" 0 "weekday"
"4639" "2012-10-03" "620" 613 "weekday"
"4640" "2012-10-04" "620" 36 "weekday"
"4641" "2012-10-05" "620" 67 "weekday"
"4642" "2012-10-06" "620" 50 "weekend"
"4643" "2012-10-07" "620" 13 "weekend"
"4644" "2012-10-08" "620" 50 "weekday"
"4645" "2012-10-09" "620" 0 "weekday"
"4646" "2012-10-10" "620" 0 "weekday"
"4647" "2012-10-11" "620" 0 "weekday"
"4648" "2012-10-12" "620" 38 "weekday"
"4649" "2012-10-13" "620" 0 "weekend"
"4650" "2012-10-14" "620" 0 "weekend"
"4651" "2012-10-15" "620" 54 "weekday"
"4652" "2012-10-16" "620" 0 "weekday"
"4653" "2012-10-17" "620" 43 "weekday"
"4654" "2012-10-18" "620" 0 "weekday"
"4655" "2012-10-19" "620" 0 "weekday"
"4656" "2012-10-20" "620" 7 "weekend"
"4657" "2012-10-21" "620" 1 "weekend"
"4658" "2012-10-22" "620" 102 "weekday"
"4659" "2012-10-23" "620" 0 "weekday"
"4660" "2012-10-24" "620" 0 "weekday"
"4661" "2012-10-25" "620" 0 "weekday"
"4662" "2012-10-26" "620" 0 "weekday"
"4663" "2012-10-27" "620" 0 "weekend"
"4664" "2012-10-28" "620" 0 "weekend"
"4665" "2012-10-29" "620" 0 "weekday"
"4666" "2012-10-30" "620" 0 "weekday"
"4667" "2012-10-31" "620" 0 "weekday"
"4668" "2012-11-01" "620" 50 "weekday"
"4669" "2012-11-02" "620" 0 "weekday"
"4670" "2012-11-03" "620" 0 "weekend"
"4671" "2012-11-04" "620" 50 "weekend"
"4672" "2012-11-05" "620" 0 "weekday"
"4673" "2012-11-06" "620" 21 "weekday"
"4674" "2012-11-07" "620" 0 "weekday"
"4675" "2012-11-08" "620" 0 "weekday"
"4676" "2012-11-09" "620" 50 "weekday"
"4677" "2012-11-10" "620" 50 "weekend"
"4678" "2012-11-11" "620" 0 "weekend"
"4679" "2012-11-12" "620" 0 "weekday"
"4680" "2012-11-13" "620" 0 "weekday"
"4681" "2012-11-14" "620" 50 "weekday"
"4682" "2012-11-15" "620" 0 "weekday"
"4683" "2012-11-16" "620" 0 "weekday"
"4684" "2012-11-17" "620" 0 "weekend"
"4685" "2012-11-18" "620" 0 "weekend"
"4686" "2012-11-19" "620" 0 "weekday"
"4687" "2012-11-20" "620" 0 "weekday"
"4688" "2012-11-21" "620" 0 "weekday"
"4689" "2012-11-22" "620" 0 "weekday"
"4690" "2012-11-23" "620" 0 "weekday"
"4691" "2012-11-24" "620" 0 "weekend"
"4692" "2012-11-25" "620" 0 "weekend"
"4693" "2012-11-26" "620" 652 "weekday"
"4694" "2012-11-27" "620" 238 "weekday"
"4695" "2012-11-28" "620" 713 "weekday"
"4696" "2012-11-29" "620" 0 "weekday"
"4697" "2012-11-30" "620" 50 "weekday"
"4698" "2012-10-01" "625" 47 "weekday"
"4699" "2012-10-02" "625" 0 "weekday"
"4700" "2012-10-03" "625" 562 "weekday"
"4701" "2012-10-04" "625" 17 "weekday"
"4702" "2012-10-05" "625" 119 "weekday"
"4703" "2012-10-06" "625" 38 "weekend"
"4704" "2012-10-07" "625" 7 "weekend"
"4705" "2012-10-08" "625" 47 "weekday"
"4706" "2012-10-09" "625" 13 "weekday"
"4707" "2012-10-10" "625" 47 "weekday"
"4708" "2012-10-11" "625" 32 "weekday"
"4709" "2012-10-12" "625" 16 "weekday"
"4710" "2012-10-13" "625" 0 "weekend"
"4711" "2012-10-14" "625" 20 "weekend"
"4712" "2012-10-15" "625" 0 "weekday"
"4713" "2012-10-16" "625" 0 "weekday"
"4714" "2012-10-17" "625" 0 "weekday"
"4715" "2012-10-18" "625" 65 "weekday"
"4716" "2012-10-19" "625" 0 "weekday"
"4717" "2012-10-20" "625" 0 "weekend"
"4718" "2012-10-21" "625" 11 "weekend"
"4719" "2012-10-22" "625" 0 "weekday"
"4720" "2012-10-23" "625" 0 "weekday"
"4721" "2012-10-24" "625" 0 "weekday"
"4722" "2012-10-25" "625" 0 "weekday"
"4723" "2012-10-26" "625" 0 "weekday"
"4724" "2012-10-27" "625" 0 "weekend"
"4725" "2012-10-28" "625" 0 "weekend"
"4726" "2012-10-29" "625" 0 "weekday"
"4727" "2012-10-30" "625" 33 "weekday"
"4728" "2012-10-31" "625" 0 "weekday"
"4729" "2012-11-01" "625" 47 "weekday"
"4730" "2012-11-02" "625" 0 "weekday"
"4731" "2012-11-03" "625" 0 "weekend"
"4732" "2012-11-04" "625" 47 "weekend"
"4733" "2012-11-05" "625" 0 "weekday"
"4734" "2012-11-06" "625" 48 "weekday"
"4735" "2012-11-07" "625" 0 "weekday"
"4736" "2012-11-08" "625" 0 "weekday"
"4737" "2012-11-09" "625" 47 "weekday"
"4738" "2012-11-10" "625" 47 "weekend"
"4739" "2012-11-11" "625" 0 "weekend"
"4740" "2012-11-12" "625" 0 "weekday"
"4741" "2012-11-13" "625" 0 "weekday"
"4742" "2012-11-14" "625" 47 "weekday"
"4743" "2012-11-15" "625" 0 "weekday"
"4744" "2012-11-16" "625" 0 "weekday"
"4745" "2012-11-17" "625" 0 "weekend"
"4746" "2012-11-18" "625" 0 "weekend"
"4747" "2012-11-19" "625" 37 "weekday"
"4748" "2012-11-20" "625" 0 "weekday"
"4749" "2012-11-21" "625" 0 "weekday"
"4750" "2012-11-22" "625" 0 "weekday"
"4751" "2012-11-23" "625" 0 "weekday"
"4752" "2012-11-24" "625" 0 "weekend"
"4753" "2012-11-25" "625" 0 "weekend"
"4754" "2012-11-26" "625" 659 "weekday"
"4755" "2012-11-27" "625" 40 "weekday"
"4756" "2012-11-28" "625" 731 "weekday"
"4757" "2012-11-29" "625" 0 "weekday"
"4758" "2012-11-30" "625" 47 "weekday"
"4759" "2012-10-01" "630" 52 "weekday"
"4760" "2012-10-02" "630" 0 "weekday"
"4761" "2012-10-03" "630" 612 "weekday"
"4762" "2012-10-04" "630" 49 "weekday"
"4763" "2012-10-05" "630" 7 "weekday"
"4764" "2012-10-06" "630" 0 "weekend"
"4765" "2012-10-07" "630" 71 "weekend"
"4766" "2012-10-08" "630" 52 "weekday"
"4767" "2012-10-09" "630" 45 "weekday"
"4768" "2012-10-10" "630" 67 "weekday"
"4769" "2012-10-11" "630" 34 "weekday"
"4770" "2012-10-12" "630" 29 "weekday"
"4771" "2012-10-13" "630" 0 "weekend"
"4772" "2012-10-14" "630" 16 "weekend"
"4773" "2012-10-15" "630" 20 "weekday"
"4774" "2012-10-16" "630" 58 "weekday"
"4775" "2012-10-17" "630" 0 "weekday"
"4776" "2012-10-18" "630" 22 "weekday"
"4777" "2012-10-19" "630" 16 "weekday"
"4778" "2012-10-20" "630" 0 "weekend"
"4779" "2012-10-21" "630" 0 "weekend"
"4780" "2012-10-22" "630" 0 "weekday"
"4781" "2012-10-23" "630" 0 "weekday"
"4782" "2012-10-24" "630" 0 "weekday"
"4783" "2012-10-25" "630" 0 "weekday"
"4784" "2012-10-26" "630" 10 "weekday"
"4785" "2012-10-27" "630" 0 "weekend"
"4786" "2012-10-28" "630" 0 "weekend"
"4787" "2012-10-29" "630" 0 "weekday"
"4788" "2012-10-30" "630" 61 "weekday"
"4789" "2012-10-31" "630" 22 "weekday"
"4790" "2012-11-01" "630" 52 "weekday"
"4791" "2012-11-02" "630" 0 "weekday"
"4792" "2012-11-03" "630" 0 "weekend"
"4793" "2012-11-04" "630" 52 "weekend"
"4794" "2012-11-05" "630" 0 "weekday"
"4795" "2012-11-06" "630" 0 "weekday"
"4796" "2012-11-07" "630" 120 "weekday"
"4797" "2012-11-08" "630" 0 "weekday"
"4798" "2012-11-09" "630" 52 "weekday"
"4799" "2012-11-10" "630" 52 "weekend"
"4800" "2012-11-11" "630" 0 "weekend"
"4801" "2012-11-12" "630" 0 "weekday"
"4802" "2012-11-13" "630" 36 "weekday"
"4803" "2012-11-14" "630" 52 "weekday"
"4804" "2012-11-15" "630" 0 "weekday"
"4805" "2012-11-16" "630" 0 "weekday"
"4806" "2012-11-17" "630" 0 "weekend"
"4807" "2012-11-18" "630" 0 "weekend"
"4808" "2012-11-19" "630" 16 "weekday"
"4809" "2012-11-20" "630" 0 "weekday"
"4810" "2012-11-21" "630" 0 "weekday"
"4811" "2012-11-22" "630" 0 "weekday"
"4812" "2012-11-23" "630" 0 "weekday"
"4813" "2012-11-24" "630" 0 "weekend"
"4814" "2012-11-25" "630" 0 "weekend"
"4815" "2012-11-26" "630" 706 "weekday"
"4816" "2012-11-27" "630" 26 "weekday"
"4817" "2012-11-28" "630" 721 "weekday"
"4818" "2012-11-29" "630" 0 "weekday"
"4819" "2012-11-30" "630" 52 "weekday"
"4820" "2012-10-01" "635" 39 "weekday"
"4821" "2012-10-02" "635" 0 "weekday"
"4822" "2012-10-03" "635" 534 "weekday"
"4823" "2012-10-04" "635" 86 "weekday"
"4824" "2012-10-05" "635" 21 "weekday"
"4825" "2012-10-06" "635" 4 "weekend"
"4826" "2012-10-07" "635" 0 "weekend"
"4827" "2012-10-08" "635" 39 "weekday"
"4828" "2012-10-09" "635" 25 "weekday"
"4829" "2012-10-10" "635" 0 "weekday"
"4830" "2012-10-11" "635" 105 "weekday"
"4831" "2012-10-12" "635" 9 "weekday"
"4832" "2012-10-13" "635" 69 "weekend"
"4833" "2012-10-14" "635" 37 "weekend"
"4834" "2012-10-15" "635" 0 "weekday"
"4835" "2012-10-16" "635" 178 "weekday"
"4836" "2012-10-17" "635" 0 "weekday"
"4837" "2012-10-18" "635" 0 "weekday"
"4838" "2012-10-19" "635" 0 "weekday"
"4839" "2012-10-20" "635" 4 "weekend"
"4840" "2012-10-21" "635" 48 "weekend"
"4841" "2012-10-22" "635" 0 "weekday"
"4842" "2012-10-23" "635" 0 "weekday"
"4843" "2012-10-24" "635" 0 "weekday"
"4844" "2012-10-25" "635" 0 "weekday"
"4845" "2012-10-26" "635" 0 "weekday"
"4846" "2012-10-27" "635" 0 "weekend"
"4847" "2012-10-28" "635" 0 "weekend"
"4848" "2012-10-29" "635" 0 "weekday"
"4849" "2012-10-30" "635" 0 "weekday"
"4850" "2012-10-31" "635" 63 "weekday"
"4851" "2012-11-01" "635" 39 "weekday"
"4852" "2012-11-02" "635" 0 "weekday"
"4853" "2012-11-03" "635" 0 "weekend"
"4854" "2012-11-04" "635" 39 "weekend"
"4855" "2012-11-05" "635" 0 "weekday"
"4856" "2012-11-06" "635" 15 "weekday"
"4857" "2012-11-07" "635" 31 "weekday"
"4858" "2012-11-08" "635" 10 "weekday"
"4859" "2012-11-09" "635" 39 "weekday"
"4860" "2012-11-10" "635" 39 "weekend"
"4861" "2012-11-11" "635" 0 "weekend"
"4862" "2012-11-12" "635" 0 "weekday"
"4863" "2012-11-13" "635" 33 "weekday"
"4864" "2012-11-14" "635" 39 "weekday"
"4865" "2012-11-15" "635" 0 "weekday"
"4866" "2012-11-16" "635" 0 "weekday"
"4867" "2012-11-17" "635" 0 "weekend"
"4868" "2012-11-18" "635" 0 "weekend"
"4869" "2012-11-19" "635" 0 "weekday"
"4870" "2012-11-20" "635" 0 "weekday"
"4871" "2012-11-21" "635" 0 "weekday"
"4872" "2012-11-22" "635" 0 "weekday"
"4873" "2012-11-23" "635" 0 "weekday"
"4874" "2012-11-24" "635" 0 "weekend"
"4875" "2012-11-25" "635" 0 "weekend"
"4876" "2012-11-26" "635" 413 "weekday"
"4877" "2012-11-27" "635" 42 "weekday"
"4878" "2012-11-28" "635" 358 "weekday"
"4879" "2012-11-29" "635" 0 "weekday"
"4880" "2012-11-30" "635" 39 "weekday"
"4881" "2012-10-01" "640" 44 "weekday"
"4882" "2012-10-02" "640" 0 "weekday"
"4883" "2012-10-03" "640" 323 "weekday"
"4884" "2012-10-04" "640" 49 "weekday"
"4885" "2012-10-05" "640" 29 "weekday"
"4886" "2012-10-06" "640" 42 "weekend"
"4887" "2012-10-07" "640" 0 "weekend"
"4888" "2012-10-08" "640" 44 "weekday"
"4889" "2012-10-09" "640" 28 "weekday"
"4890" "2012-10-10" "640" 49 "weekday"
"4891" "2012-10-11" "640" 33 "weekday"
"4892" "2012-10-12" "640" 45 "weekday"
"4893" "2012-10-13" "640" 26 "weekend"
"4894" "2012-10-14" "640" 0 "weekend"
"4895" "2012-10-15" "640" 90 "weekday"
"4896" "2012-10-16" "640" 15 "weekday"
"4897" "2012-10-17" "640" 33 "weekday"
"4898" "2012-10-18" "640" 0 "weekday"
"4899" "2012-10-19" "640" 149 "weekday"
"4900" "2012-10-20" "640" 0 "weekend"
"4901" "2012-10-21" "640" 24 "weekend"
"4902" "2012-10-22" "640" 38 "weekday"
"4903" "2012-10-23" "640" 0 "weekday"
"4904" "2012-10-24" "640" 0 "weekday"
"4905" "2012-10-25" "640" 0 "weekday"
"4906" "2012-10-26" "640" 0 "weekday"
"4907" "2012-10-27" "640" 0 "weekend"
"4908" "2012-10-28" "640" 0 "weekend"
"4909" "2012-10-29" "640" 0 "weekday"
"4910" "2012-10-30" "640" 54 "weekday"
"4911" "2012-10-31" "640" 36 "weekday"
"4912" "2012-11-01" "640" 44 "weekday"
"4913" "2012-11-02" "640" 0 "weekday"
"4914" "2012-11-03" "640" 0 "weekend"
"4915" "2012-11-04" "640" 44 "weekend"
"4916" "2012-11-05" "640" 0 "weekday"
"4917" "2012-11-06" "640" 24 "weekday"
"4918" "2012-11-07" "640" 13 "weekday"
"4919" "2012-11-08" "640" 47 "weekday"
"4920" "2012-11-09" "640" 44 "weekday"
"4921" "2012-11-10" "640" 44 "weekend"
"4922" "2012-11-11" "640" 0 "weekend"
"4923" "2012-11-12" "640" 0 "weekday"
"4924" "2012-11-13" "640" 0 "weekday"
"4925" "2012-11-14" "640" 44 "weekday"
"4926" "2012-11-15" "640" 0 "weekday"
"4927" "2012-11-16" "640" 0 "weekday"
"4928" "2012-11-17" "640" 0 "weekend"
"4929" "2012-11-18" "640" 0 "weekend"
"4930" "2012-11-19" "640" 36 "weekday"
"4931" "2012-11-20" "640" 0 "weekday"
"4932" "2012-11-21" "640" 0 "weekday"
"4933" "2012-11-22" "640" 46 "weekday"
"4934" "2012-11-23" "640" 0 "weekday"
"4935" "2012-11-24" "640" 0 "weekend"
"4936" "2012-11-25" "640" 0 "weekend"
"4937" "2012-11-26" "640" 483 "weekday"
"4938" "2012-11-27" "640" 47 "weekday"
"4939" "2012-11-28" "640" 574 "weekday"
"4940" "2012-11-29" "640" 0 "weekday"
"4941" "2012-11-30" "640" 44 "weekday"
"4942" "2012-10-01" "645" 44 "weekday"
"4943" "2012-10-02" "645" 0 "weekday"
"4944" "2012-10-03" "645" 600 "weekday"
"4945" "2012-10-04" "645" 0 "weekday"
"4946" "2012-10-05" "645" 68 "weekday"
"4947" "2012-10-06" "645" 14 "weekend"
"4948" "2012-10-07" "645" 10 "weekend"
"4949" "2012-10-08" "645" 44 "weekday"
"4950" "2012-10-09" "645" 15 "weekday"
"4951" "2012-10-10" "645" 23 "weekday"
"4952" "2012-10-11" "645" 8 "weekday"
"4953" "2012-10-12" "645" 35 "weekday"
"4954" "2012-10-13" "645" 12 "weekend"
"4955" "2012-10-14" "645" 0 "weekend"
"4956" "2012-10-15" "645" 0 "weekday"
"4957" "2012-10-16" "645" 55 "weekday"
"4958" "2012-10-17" "645" 0 "weekday"
"4959" "2012-10-18" "645" 33 "weekday"
"4960" "2012-10-19" "645" 0 "weekday"
"4961" "2012-10-20" "645" 0 "weekend"
"4962" "2012-10-21" "645" 16 "weekend"
"4963" "2012-10-22" "645" 0 "weekday"
"4964" "2012-10-23" "645" 0 "weekday"
"4965" "2012-10-24" "645" 0 "weekday"
"4966" "2012-10-25" "645" 0 "weekday"
"4967" "2012-10-26" "645" 32 "weekday"
"4968" "2012-10-27" "645" 0 "weekend"
"4969" "2012-10-28" "645" 0 "weekend"
"4970" "2012-10-29" "645" 0 "weekday"
"4971" "2012-10-30" "645" 69 "weekday"
"4972" "2012-10-31" "645" 65 "weekday"
"4973" "2012-11-01" "645" 44 "weekday"
"4974" "2012-11-02" "645" 0 "weekday"
"4975" "2012-11-03" "645" 0 "weekend"
"4976" "2012-11-04" "645" 44 "weekend"
"4977" "2012-11-05" "645" 0 "weekday"
"4978" "2012-11-06" "645" 37 "weekday"
"4979" "2012-11-07" "645" 44 "weekday"
"4980" "2012-11-08" "645" 0 "weekday"
"4981" "2012-11-09" "645" 44 "weekday"
"4982" "2012-11-10" "645" 44 "weekend"
"4983" "2012-11-11" "645" 0 "weekend"
"4984" "2012-11-12" "645" 19 "weekday"
"4985" "2012-11-13" "645" 27 "weekday"
"4986" "2012-11-14" "645" 44 "weekday"
"4987" "2012-11-15" "645" 0 "weekday"
"4988" "2012-11-16" "645" 0 "weekday"
"4989" "2012-11-17" "645" 0 "weekend"
"4990" "2012-11-18" "645" 0 "weekend"
"4991" "2012-11-19" "645" 54 "weekday"
"4992" "2012-11-20" "645" 0 "weekday"
"4993" "2012-11-21" "645" 0 "weekday"
"4994" "2012-11-22" "645" 9 "weekday"
"4995" "2012-11-23" "645" 0 "weekday"
"4996" "2012-11-24" "645" 0 "weekend"
"4997" "2012-11-25" "645" 85 "weekend"
"4998" "2012-11-26" "645" 442 "weekday"
"4999" "2012-11-27" "645" 0 "weekday"
"5000" "2012-11-28" "645" 569 "weekday"
"5001" "2012-11-29" "645" 0 "weekday"
"5002" "2012-11-30" "645" 44 "weekday"
"5003" "2012-10-01" "650" 37 "weekday"
"5004" "2012-10-02" "650" 0 "weekday"
"5005" "2012-10-03" "650" 533 "weekday"
"5006" "2012-10-04" "650" 29 "weekday"
"5007" "2012-10-05" "650" 29 "weekday"
"5008" "2012-10-06" "650" 8 "weekend"
"5009" "2012-10-07" "650" 29 "weekend"
"5010" "2012-10-08" "650" 37 "weekday"
"5011" "2012-10-09" "650" 34 "weekday"
"5012" "2012-10-10" "650" 15 "weekday"
"5013" "2012-10-11" "650" 16 "weekday"
"5014" "2012-10-12" "650" 53 "weekday"
"5015" "2012-10-13" "650" 28 "weekend"
"5016" "2012-10-14" "650" 0 "weekend"
"5017" "2012-10-15" "650" 7 "weekday"
"5018" "2012-10-16" "650" 55 "weekday"
"5019" "2012-10-17" "650" 17 "weekday"
"5020" "2012-10-18" "650" 32 "weekday"
"5021" "2012-10-19" "650" 0 "weekday"
"5022" "2012-10-20" "650" 0 "weekend"
"5023" "2012-10-21" "650" 0 "weekend"
"5024" "2012-10-22" "650" 76 "weekday"
"5025" "2012-10-23" "650" 10 "weekday"
"5026" "2012-10-24" "650" 0 "weekday"
"5027" "2012-10-25" "650" 0 "weekday"
"5028" "2012-10-26" "650" 14 "weekday"
"5029" "2012-10-27" "650" 0 "weekend"
"5030" "2012-10-28" "650" 0 "weekend"
"5031" "2012-10-29" "650" 0 "weekday"
"5032" "2012-10-30" "650" 0 "weekday"
"5033" "2012-10-31" "650" 84 "weekday"
"5034" "2012-11-01" "650" 37 "weekday"
"5035" "2012-11-02" "650" 0 "weekday"
"5036" "2012-11-03" "650" 0 "weekend"
"5037" "2012-11-04" "650" 37 "weekend"
"5038" "2012-11-05" "650" 0 "weekday"
"5039" "2012-11-06" "650" 190 "weekday"
"5040" "2012-11-07" "650" 38 "weekday"
"5041" "2012-11-08" "650" 0 "weekday"
"5042" "2012-11-09" "650" 37 "weekday"
